id,sentiment,review
293,5,Otherwise traverse the surface parse trees of previous sentences in the text in reverse chronological order until an acceptable antecedent is found ; each tree is traversed in a left-to-right _comma_ breadth-first manner _comma_ and when an NP node is encountered _comma_ it is proposed as the antecedent .
294,2,In the following _comma_ we will present shortly a semantic representation formalism and a corresponding set of analysis rules which resist to the definition of ` semantic head ' as it is required in van Noord 's head-corner algorithm .
295,3,Devising optimal tagsets for given tasks is a field in which further work is planned .
296,4,In such cases _comma_ collaborative agents should attempt to square away Joshi 1982 the conflicts by engaging in collaborative negotiation to determine what should constitute their shared plan of actions and shared beliefs .
297,3,This says that the relationship simple holds between some past instant A and the property of being a certain sort of event .
298,4,An example of the potential use of interruptions in human computer interaction is the following :
299,5,In Brill 1995 a system of rules which uses both ending-guessing and more morphologically motivated rules is described .
300,1,Since head-driven generation in general has its merits _comma_ we simply return to a syntactic definition of ` head ' and demonstrate the feasibility of syntactic-head-driven generation .
301,3,An agent constructs a referring expression plan by using the referent 's most salient features .
302,3,Each node computes its activity value  at time as follows :
303,5,In  _comma_ and denote _comma_ respectively _comma_ the sets of events described by the subordinate and the main clause _comma_ denotes the image set of under the temporal connective TC _comma_ i.e. the set of events which are related to via the relation TC _comma_ ( presented in ) .
304,3,Finally the problem of how to determine obligatory / optional cases based on dependencies acquired from data should also be addressed .
305,2,The problem for practical systems is twofold : we could assume that in the case of narrative the Kamp / Hinrichs / Partee algorithm is the default _comma_ but each time the default is applied we would need to check all our available world knowledge to see whether there isn't a world knowledge postulate which might be overriding this assumption .
306,3,We will identify an occurrence of an f-structure with a path ( from the root ) to that occurrence ; sets of occurrences of an f-structure can therefore be identified with path sets in the f-structure .
307,3,Now suppose that  is such an X .
308,1,We describe a method for analysing the temporal structure of a discourse which takes into account the effects of tense _comma_ aspect _comma_ temporal adverbials and rhetorical structure and which minimises unnecessary ambiguity in the temporal structure .
309,6,The input to our system is represented as a sequence of phonemes _comma_ so we implicitly assume that infants are able to convert from acoustic input to phoneme sequences ; research by Grieser and Kuhl 1989 suggests that this assumption is reasonable .
310,3,A rule R is said to cover m items if m terminals are consumed within the island described by R .
311,3,This indicates to the user that if cher is given a lexical entry consistent with the constraint cdouble = n _comma_ then only the first analysis will be valid ; otherwise _comma_ only the second will be .
312,3,which publishes short expository papers of three or four pages _comma_ were selected and three subjects judged the key sentences and the most important key sentence of each text .
313,3,Suppose that we had not used repetitions of HL  H ( a transcription scheme based on partial downstep ) but H LH ( a scheme based on total downstep ) .
